Index,Orbital Period,Transition Duration,Transition Depth,Planet Rad,Planet Eqbm Temp,Stellar Effective Temp,Stellar log g,Stellar Rad,ra,dec,Output,Unnamed: 12,Unnamed: 13
3730,2.790643481,0.6871,202.0,0.99,816.0,4353.0,4.681,0.603,285.69,40.99453,1,,
3731,0.971915957,1.6023,73.7,0.79,1609.0,5196.0,4.458,0.889,292.28659,42.07246,1,,
3732,3.03196812,1.723,81.5,0.9,1269.0,5755.0,4.402,0.993,292.78461,43.215981,1,,
3733,1.2940561,0.97,51.2,5.27,4465.0,6635.0,3.092,7.146,299.42017,40.73838,0,,
3734,0.53936593,5.434,145.0,9.19,5016.0,6341.0,3.301,5.302,291.02097,36.903648,0,,
3735,0.643703667,0.801,172.0,1.48,2358.0,6161.0,4.362,1.114,292.88342,38.074951,0,,
3736,15.9042402,2.093,445.0,3.79,863.0,5583.0,4.077,1.53,293.20377,43.057011,1,,
3737,0.735146413,5.053,275.0,168.34,5366.0,6611.0,3.112,7.435,294.08896,39.128101,0,,
3738,0.827351796,2.1885,44.7,0.9,2208.0,5609.0,4.141,1.31,293.8067,44.867352,0,,
3739,4.16288745,0.678,392.0,1.32,763.0,4478.0,4.615,0.651,284.10779,44.245811,1,,
3740,0.618952198,2.8244,8320.0,4.96,497.0,2661.0,5.283,0.116,290.47928,43.505268,0,,
3741,1.31723412,7.284,423.0,125.56,5471.0,6740.0,2.816,12.08,296.61078,49.567039,0,,
3742,4.44902309,1.373,88.9,0.55,699.0,4353.0,4.681,0.603,285.69,40.99453,1,,
3743,1.121733366,1.032,84.3,2.39,2384.0,5023.0,3.682,2.571,287.50375,44.167259,1,,
3744,4.95060632,1.719,310.0,1.28,885.0,5431.0,4.623,0.717,291.20419,45.238392,1,,
3745,379.08202,33.87,1610.0,23.99,253.0,5982.0,4.493,0.96,290.31039,40.98143,0,,
3746,366.31509,12.41,336.0,2.87,353.0,6705.0,4.16,1.524,289.55566,42.572048,0,,
3747,0.536544193,2.918,160.0,0.9,1745.0,5041.0,4.597,0.728,291.24924,45.92149,0,,
3748,1.005205893,1.63,97.5,0.85,1682.0,5718.0,4.549,0.863,296.92361,43.566471,1,,
3749,43.796785,18.84,256.0,20.79,542.0,6109.0,4.432,0.941,295.93921,44.837379,0,,
3750,0.952371227,3.926,353.0,21.96,1870.0,6086.0,4.511,0.921,290.72519,48.210411,0,,
3751,1.089088292,1.8599,142.0,1.28,1914.0,6194.0,4.445,1.069,287.95279,46.33176,0,,
3752,1.1518407,2.53,421.0,2.39,878.0,5767.0,4.438,1.0,287.80408,43.168961,0,,
3753,7.7553808,22.321,840.0,22.2,822.0,5607.0,4.539,0.766,300.18863,46.185768,0,,
3754,0.730949487,2.367,87.3,1.27,2311.0,6238.0,4.365,1.191,289.80322,38.366692,0,,
3755,3.95116635,2.566,60.9,0.83,1160.0,5574.0,4.354,1.065,285.72849,42.65453,1,,
3756,2.89223998,2.521,44.3,0.7,1287.0,5574.0,4.354,1.065,285.72849,42.65453,1,,
3757,0.991552822,1.135,607.0,37.93,2558.0,5908.0,3.888,1.862,285.5921,39.206268,0,,
3758,1.89124187,4.415,106.0,0.93,1312.0,5285.0,4.474,0.927,290.31589,37.977779,0,,
3759,3.79437277,2.289,83.2,1.36,1383.0,5455.0,4.025,1.507,290.32401,38.111111,1,,
3760,184.77271,9.568,951.0,2.41,268.0,5273.0,4.566,0.801,291.67682,38.874908,1,,
3761,392.49728,10.53,1060.0,2.82,232.0,5737.0,4.544,0.872,286.58932,44.5247,0,,
3762,363.41165,14.79,962.0,3.14,263.0,6025.0,4.472,0.999,293.53253,43.406151,1,,
3763,59.284064,5.42,424.0,1.81,401.0,5225.0,4.505,0.859,283.29214,45.434109,1,,
3764,6.96704926,3.73,214.0,6.14,1774.0,6303.0,3.595,3.53,297.1243,47.037022,1,,
3765,8.8109721,4.822,24000.0,47.94,881.0,5780.0,4.438,1.0,294.46231,38.381912,0,,
3766,168.81133,6.582,614.0,1.69,241.0,4798.0,4.62,0.707,297.285,49.21246,1,,
3767,67.968656,7.948,322.0,1.71,443.0,5670.0,4.387,0.95,292.32645,38.657581,1,,
3768,215.956008,10.425,393.0,3.36,361.0,6163.0,4.27,1.313,300.94568,44.164688,1,,
3769,2.15681538,5.115,107.0,1.06,1473.0,6084.0,4.45,0.983,297.81674,43.440411,0,,
3770,0.708563091,6.347,415.0,15.38,1587.0,5271.0,4.669,0.648,284.74942,48.558128,0,,
3771,2.00870696,4.87,53.5,0.55,1232.0,5341.0,4.526,0.759,294.3035,38.203011,1,,
3772,366.24282,15.76,734.0,2.4,237.0,5713.0,4.541,0.893,290.60129,41.26902,0,,
3773,1.33256418,4.701,162.0,0.81,1262.0,5157.0,4.641,0.62,295.10251,46.732922,0,,
3774,0.655939788,1.318,73.0,1.48,2411.0,4968.0,3.924,1.755,297.08301,43.679951,1,,
3775,12.4258833,24.83,93.6,2.19,1006.0,5611.0,3.933,1.632,297.75125,40.647388,0,,
3776,1.387838134,2.252,137.0,1.24,1783.0,6273.0,4.442,1.044,295.64212,48.773071,0,,
3777,0.678349364,3.092,486.0,19.06,1844.0,5569.0,4.566,0.829,285.81662,49.352699,0,,
3778,1.022028468,8.866,1340.0,26.91,1649.0,5445.0,4.456,0.855,298.84119,44.749889,0,,
3779,0.72359699,1.326,496.0,6.73,4699.0,8855.0,3.818,2.858,291.55807,38.546219,0,,
3780,1.6156052,14.55,1580.0,34.69,2202.0,6770.0,4.15,1.623,295.31842,40.208961,0,,
3781,1.8913182,4.374,202.0,0.9,983.0,4476.0,4.627,0.633,290.33362,37.911171,0,,
3782,494.165759,2.239,1440.0,4.5,265.0,6392.0,4.399,1.162,291.51395,38.365471,0,,
3783,2.43585046,2.088,60.5,2.6,2544.0,6501.0,3.613,3.247,292.92432,38.44228,0,,
3784,1.33255441,3.828,107.0,1.12,1743.0,6099.0,4.456,1.028,292.6069,45.701408,0,,
3785,359.1015,11.461,497.0,2.37,285.0,6373.0,4.438,1.047,291.56772,38.267109,0,,
3786,0.941840589,5.06,388.0,27.05,2200.0,6419.0,4.33,1.142,298.67731,41.640282,0,,
3787,1.728521892,3.361,92.2,1.19,1678.0,5872.0,4.282,1.157,295.5571,40.321209,0,,
3788,1.89125855,5.415,67.9,0.81,1671.0,6569.0,4.41,0.927,290.29932,37.908932,0,,
3789,8.65312868,3.376,509.0,20.38,857.0,5880.0,4.525,0.893,289.71487,39.283871,0,,
3790,30.0899459,6.654,243.0,2.25,660.0,6056.0,4.332,1.209,291.2562,49.258949,1,,
3791,1.39862757,9.625,45.5,2.39,3562.0,7872.0,3.732,3.367,294.20068,46.327221,0,,
3792,9.91937693,4.326,187.0,1.32,838.0,5688.0,4.415,0.971,289.78052,49.89653,1,,
3793,0.918510251,2.587,52.6,1.77,2795.0,5837.0,3.791,2.338,291.71054,38.96273,0,,
3794,9.47850818,6.154,185.0,1.47,946.0,6249.0,4.428,1.076,286.97128,44.708302,1,,
3795,0.783258387,2.2926,329.0,1.28,1559.0,5067.0,4.565,0.715,289.79135,40.299431,0,,
3796,4.24263096,2.582,188.0,1.1,926.0,5072.0,4.521,0.825,291.91916,39.02227,1,,
3797,1.231363214,5.8101,4770.0,10.75,1699.0,5780.0,4.438,1.0,290.29623,47.990364,0,,
3798,0.755101928,3.044,120.0,0.91,1763.0,5465.0,4.535,0.819,284.34839,40.72826,0,,
3799,4.56447463,6.415,208.0,1.13,902.0,5270.0,4.596,0.77,291.1781,47.322941,0,,
3800,1.027904857,1.6381,2380.0,30.48,1653.0,5432.0,4.446,0.872,297.58023,39.702702,0,,
3801,367.95566,21.877,1410.0,3.62,183.0,4723.0,4.611,0.696,294.78763,43.739021,0,,
3802,163.692336,6.853,1140.0,2.75,274.0,4999.0,4.49,0.843,298.89877,47.463089,1,,
3803,1.106529843,6.258,320.0,1.91,1649.0,5932.0,4.58,0.798,292.93121,45.40427,0,,
3804,111.741576,3.83,239.0,6.88,676.0,5267.0,3.338,4.525,292.03525,38.945911,0,,
3805,110.461746,12.46,331.0,1.93,420.0,6321.0,4.434,1.058,287.03952,46.481701,1,,
3806,198.088873,7.955,1030.0,3.24,288.0,5275.0,4.397,0.969,286.57617,41.741459,1,,
3807,1.08193721,4.788,115.0,0.77,1385.0,4965.0,4.555,0.736,299.0473,46.68557,0,,
3808,44.6226725,12.974,132.0,1.73,613.0,6198.0,4.252,1.239,296.3566,41.455391,1,,
3809,2.43142974,2.713,147.0,1.17,1378.0,5750.0,4.364,0.965,297.35278,40.958141,0,,
3810,1.41975831,1.429,60.9,0.85,1700.0,5925.0,4.394,1.035,290.91934,37.28717,1,,
3811,169.135056,8.931,641.0,2.21,273.0,5171.0,4.545,0.801,286.60889,41.889339,1,,
3812,0.73095491,2.206,29.6,0.88,2711.0,6454.0,4.163,1.587,289.76492,38.38345,0,,
3813,3.951383138,1.0582,406.0,23.51,1083.0,5570.0,4.458,0.899,296.40375,39.722649,1,,
3814,6.84978728,4.919,139.0,1.83,1081.0,6056.0,4.332,1.209,291.2562,49.258949,1,,
3815,80.769893,4.2,129.0,1.87,475.0,4965.0,3.961,1.708,292.13876,38.94154,1,,
3816,1.111362442,6.24,134.0,2.86,2820.0,6486.0,3.872,2.308,295.60934,45.484451,0,,
3817,28.9060526,3.099,99.0,0.79,414.0,4657.0,4.641,0.67,294.94858,46.438641,1,,
3818,8.10503551,4.459,210.0,1.45,959.0,6201.0,4.472,0.989,287.63547,45.716061,1,,
3819,8.82715783,2.019,369.0,1.67,797.0,5550.0,4.539,0.878,288.397,40.213188,1,,
3820,143.196381,10.424,618.0,6.64,380.0,6007.0,4.333,1.06,295.53394,39.762249,0,,
3821,9.089151782,3.1886,110.0,4.35,1848.0,6729.0,3.493,4.099,294.09555,38.885059,0,,
3822,1.87886973,3.876,182.0,1.04,1236.0,5448.0,4.613,0.734,297.34418,39.88501,0,,
3823,0.979161676,2.942,160.0,1.03,1548.0,5390.0,4.591,0.78,292.79333,45.628262,0,,
3824,225.26213,14.459,389.0,2.36,329.0,5799.0,4.276,1.191,290.83389,45.43565,1,,
3825,0.855922327,1.514,131.0,0.87,1658.0,5437.0,4.539,0.759,298.90161,42.212799,0,,
3826,25.9528725,12.434,164.0,1.53,697.0,6370.0,4.41,1.106,293.70847,38.958012,0,,
3827,2.31482311,2.127,58.6,0.69,1237.0,5240.0,4.428,0.923,295.52948,50.370399,1,,
3828,0.952374508,3.006,205.0,1.13,1435.0,4754.0,4.508,0.821,290.73364,48.207378,0,,
3829,0.936751792,5.658,26.4,2.07,3814.0,7843.0,3.829,2.909,293.71811,41.430939,0,,
3830,393.34331,9.481,1750.0,2.27,140.0,3994.0,4.717,0.554,290.79037,41.26461,0,,
3831,0.621361411,1.0628,45.0,1.12,2913.0,6234.0,4.046,1.66,289.98096,43.299492,0,,
3832,250.2376074,16.58,421.0,2.39,878.0,5767.0,4.438,1.0,290.6102,41.470402,0,,
3833,10.778313,5.256,90.7,1.25,1067.0,6726.0,4.262,1.258,295.96259,42.200256,1,,
3834,0.594310785,0.9994,113.0,0.91,2068.0,5931.0,4.554,0.845,295.16098,42.799129,0,,
3835,27.2106807,10.515,99.4,1.73,725.0,5973.0,4.171,1.305,288.07648,43.958488,1,,
3836,4.31978105,7.204,65.8,3.87,2111.0,5519.0,3.303,4.368,298.51794,39.924438,0,,
3837,4.32710895,1.387,109.0,26.6,1397.0,5776.0,4.018,1.455,291.50122,47.74773,1,,
3838,2.90512019,2.293,61.2,0.57,1075.0,5374.0,4.555,0.721,288.83136,47.551991,1,,
3839,14.2651545,3.601,66.3,1.06,853.0,5825.0,4.237,1.291,299.53479,40.477779,1,,
3840,5.04404366,1.682,237.0,1.47,1078.0,6039.0,4.493,0.951,287.04236,41.752209,1,,
3841,11.17931581,3.103,90.6,1.81,1159.0,6292.0,4.014,1.873,293.58087,40.427471,1,,
3842,1.284991846,2.274,29.1,1.17,2491.0,6060.0,3.852,2.106,298.94785,43.539711,0,,
3843,1.166960319,1.6823,97.8,0.88,1596.0,5632.0,4.537,0.904,293.05408,38.54179,1,,
3844,324.18028,18.15,87.9,2.2,382.0,5792.0,3.835,2.183,292.85916,38.431931,0,,
3845,0.530959357,2.417,84.4,0.69,1852.0,5325.0,4.607,0.75,288.94131,44.593922,0,,
3846,0.701944362,0.641,211.0,0.8,1227.0,4236.0,4.698,0.539,287.80502,46.00116,1,,
3847,3.05772668,1.819,311.0,1.23,878.0,4483.0,4.57,0.731,298.98502,40.203709,1,,
3848,9.9092109,2.552,942.0,2.35,693.0,5396.0,4.632,0.702,299.66617,43.619469,1,,
3849,0.996864568,1.098,86.7,0.77,1588.0,5418.0,4.524,0.782,289.97617,38.450489,0,,
3850,0.673684895,1.161,51.1,0.7,2001.0,5645.0,4.453,0.951,291.3591,38.71891,0,,
3851,56.644452,16.551,105.0,2.44,733.0,6237.0,3.862,2.295,285.96872,41.363564,1,,
3852,1.710319812,2.983,43.6,0.56,1426.0,5774.0,4.524,0.825,292.74493,41.93486,0,,
3853,5.62978034,5.847,379.0,1.61,899.0,5497.0,4.57,0.839,298.03653,39.90601,0,,
3854,1.050852976,1.6788,41700.0,45.89,1791.0,5780.0,4.438,1.0,291.81998,41.112476,0,,
3855,6.39269778,2.138,174.0,1.21,890.0,5248.0,4.416,0.943,282.76062,46.177841,1,,
3856,1.540398683,1.5676,73.0,12.65,4689.0,4971.0,2.373,14.678,286.97745,38.898762,0,,
3857,3.0570982,3.571,144.0,0.99,1202.0,6021.0,4.57,0.819,293.85065,38.397751,1,,
3858,365.25921,13.74,529.0,2.39,268.0,5993.0,4.415,1.042,287.25095,44.946308,0,,
3859,7.87845756,3.912,44.1,0.78,989.0,5767.0,4.287,1.135,288.66077,43.36808,1,,
3860,372.72688,12.751,332.0,3.52,326.0,6148.0,4.147,1.615,286.05939,45.516804,0,,
3861,9.9398272,4.1198,479.0,101.71,819.0,5798.0,4.507,0.941,298.79892,42.35339,0,,
3862,0.866346,2.011,116.0,1.24,2165.0,6241.0,4.366,1.131,296.11276,39.611599,0,,
3863,0.885129679,3.156,177.0,1.21,1780.0,5792.0,4.547,0.864,298.87418,43.440891,0,,
3864,56.898749,3.522,514.0,6.33,1107.0,9189.0,3.864,2.692,299.83664,45.780731,0,,
3865,0.438153876,1.3885,165.0,14.0,2407.0,6032.0,4.508,0.929,295.54755,46.287682,0,,
3866,398.40957,11.486,880.0,3.33,279.0,6251.0,4.378,1.119,284.22879,49.294189,0,,
3867,0.696286519,3.194,121.0,1.34,1969.0,5904.0,4.543,0.867,283.72379,40.23756,0,,
3868,5.79179934,3.474,119.0,1.69,1222.0,6174.0,4.244,1.318,292.20471,37.221218,1,,
3869,129.945392,5.786,500.0,1.18,177.0,3751.0,4.8,0.443,298.65271,43.955021,1,,
3870,27.9040511,5.346,300.0,2.19,677.0,6325.0,4.409,1.112,294.33847,50.33654,1,,
3871,1.39772545,4.129,181.0,1.58,1763.0,6006.0,4.38,1.114,295.67188,40.18037,0,,
3872,12.4246697,44.07,424.0,168.91,1099.0,6550.0,4.094,1.59,297.68881,40.643661,0,,
3873,383.00806,9.71,632.0,2.2,235.0,5750.0,4.538,0.882,283.72955,40.789028,0,,
3874,0.847588864,2.246,67.1,0.91,2144.0,6335.0,4.427,1.072,296.12457,49.726669,0,,
3875,331.81534,10.56,370.0,1.84,267.0,6029.0,4.494,0.956,290.35706,41.76162,0,,
3876,1.75649346,3.429,27.5,1.62,2745.0,6619.0,3.718,3.05,295.77768,50.149025,0,,
3877,0.644322147,0.893,1080.0,24.39,1592.0,5136.0,4.648,0.612,287.75916,40.65704,1,,
3878,1.8912501,7.648,731.0,23.5,1159.0,4883.0,4.523,0.794,290.30371,37.924191,0,,
3879,17.8075656,1.643,1510.0,3.92,742.0,6194.0,4.45,0.981,294.42126,39.628471,1,,
3880,0.996023763,5.412,98.3,18.36,1991.0,6110.0,4.387,1.077,298.56668,40.128239,0,,
3881,36.616669,8.62,237.0,1.68,548.0,5780.0,4.438,1.0,294.20786,39.680115,0,,
3882,333.03842,5.948,1260.0,3.19,247.0,5743.0,4.534,0.903,293.01489,38.012402,1,,
3883,3.75030469,3.246,35.5,0.87,1374.0,5866.0,4.191,1.339,285.87579,41.332432,1,,
3884,0.259819659,0.6513,232.0,1.22,1559.0,3939.0,4.736,0.526,281.11646,43.28244,1,,
3885,0.566795467,4.712,38.2,0.67,2254.0,5642.0,4.337,1.056,291.25778,42.580139,0,,
3886,4.72693131,4.036,26.2,0.61,1203.0,5950.0,4.323,1.196,294.12488,46.67289,1,,
3887,10.0989634,6.428,57.0,1.03,1016.0,6174.0,4.244,1.318,292.20471,37.221218,1,,
3888,3.67515329,7.083,56.0,0.71,1150.0,5968.0,4.534,0.881,295.42047,40.842659,0,,
3889,0.715825886,1.212,40.6,0.58,1920.0,5640.0,4.486,0.909,297.22046,47.748249,0,,
3890,26.5487294,7.968,142.0,2.54,836.0,5456.0,3.802,2.154,299.86182,45.827351,1,,
3891,0.492291661,0.894,1110.0,3.42,1788.0,4971.0,4.566,0.718,285.25616,41.595589,0,,
3892,1.6911935,9.479,2800.0,6.36,1528.0,5780.0,4.438,1.0,294.25079,38.404236,0,,
3893,2.42803503,3.045,73.8,0.85,1516.0,6609.0,4.484,0.974,296.99017,47.130661,0,,
3894,372.94844,13.879,254.0,1.34,233.0,5763.0,4.559,0.827,286.22708,44.430328,0,,
3895,0.787120016,3.1648,266.0,23.81,1972.0,6112.0,4.481,0.787,295.2811,40.132858,0,,
3896,13.12297275,2.234,43.7,1.29,1030.0,6134.0,4.065,1.665,290.45831,48.661369,1,,
3897,6.28384079,4.291,35.7,0.73,1108.0,5888.0,4.275,1.227,287.37125,39.603569,1,,
3898,21.131609,13.66,73.5,0.94,659.0,5780.0,4.438,1.0,294.20786,39.680115,0,,
3899,81.675841,11.53,143.0,1.31,420.0,5780.0,4.438,1.0,294.20786,39.680115,0,,
3900,28.5463574,9.29,153.0,1.35,596.0,5780.0,4.438,1.0,294.20786,39.680115,0,,
3901,22.7909233,9.565,53.6,1.38,862.0,6311.0,4.116,1.642,293.50702,50.450119,1,,
3902,72.563291,3.088,332.0,1.99,436.0,5780.0,4.438,1.0,294.20786,39.680115,0,,
3903,174.510276,6.689,1530.0,1.74,186.0,4367.0,4.822,0.452,300.48816,44.46067,1,,
3904,0.681180633,0.8844,156.0,2.97,2782.0,4939.0,3.635,2.377,292.90771,38.68309,1,,
3905,15.705388,4.871,284.0,3.3,1181.0,7454.0,4.107,1.853,296.77271,47.158539,0,,
3906,7.65270746,79.8969,641.0,3.21,989.0,6328.0,4.481,0.963,295.50211,38.98354,0,,
3907,2.27164952,4.054,82.4,0.97,1522.0,6274.0,4.434,1.062,295.32983,42.534962,1,,
3908,3.84835742,10.18,84.2,0.77,1051.0,5709.0,4.57,0.798,297.50562,39.756802,0,,
3909,369.13236,10.34,216.0,2.14,328.0,6282.0,4.151,1.449,294.45038,44.166779,1,,
3910,1.0388961,4.755,601.0,114.1,2494.0,7043.0,4.264,1.45,290.86606,40.901581,0,,
3911,293.76887,4.68,462.0,1.97,271.0,6074.0,4.522,0.847,295.15546,44.294861,0,,
3912,1.87885327,3.302,121.0,0.97,1406.0,5851.0,4.534,0.863,297.42743,39.781139,0,,
3913,0.785473311,1.3911,340.0,1.61,1769.0,5356.0,4.466,0.871,298.92361,40.749538,0,,
3914,5.2438982,7.881,162.0,1.24,1026.0,5804.0,4.473,0.927,291.8269,41.7099,0,,
3915,9.08745206,3.786,35.1,0.73,980.0,5888.0,4.275,1.227,287.37125,39.603569,1,,
3916,441.877824,6.647,1300.0,39.55,158.0,4437.0,4.629,0.635,297.78012,41.209229,0,,
3917,2.9761504,6.079,260.0,1.02,811.0,4236.0,4.612,0.664,290.15723,38.52438,0,,
3918,64.0019669,4.724,1110.0,2.48,322.0,4652.0,4.617,0.697,301.72076,44.41206,1,,
3919,4.83809469,1.096,1540.0,0.79,354.0,3187.0,5.091,0.2,289.37668,41.158672,1,,
3920,361.91436,8.68,228.0,1.84,297.0,6247.0,4.309,1.147,286.40723,44.527355,0,,
3921,9.3281912,3.991,45.2,0.59,788.0,5525.0,4.514,0.888,286.38693,47.016628,1,,
3922,106.957467,7.006,540.0,2.4,394.0,6075.0,4.486,0.969,289.08313,42.70414,1,,
3923,0.629001455,1.263,14.7,0.81,3375.0,6739.0,3.948,2.059,291.92636,37.101292,0,,
3924,2.71603664,1.744,98.5,1.05,1360.0,6011.0,4.452,1.041,293.62308,47.96191,1,,
3925,75.8781344,1.383,1050.0,3.39,417.0,5579.0,4.413,0.972,282.16364,43.510132,1,,
3926,374.59003,15.19,268.0,1.34,227.0,5497.0,4.508,0.827,288.93597,49.360142,0,,
3927,147.661729,6.207,1090.0,1.59,176.0,3788.0,4.774,0.49,295.11722,39.27409,1,,
3928,13.00291716,3.058,225.0,1.28,710.0,5796.0,4.575,0.8,298.2934,40.239632,1,,
3929,319.30633,6.74,155.0,1.26,279.0,6095.0,4.459,1.014,292.33884,38.84491,0,,
3930,42.0292298,8.499,374.0,2.33,578.0,5850.0,4.297,1.217,290.73447,45.297791,1,,
3931,1.75254087,4.098,42.5,1.41,2423.0,6660.0,3.894,2.074,297.16086,39.63007,0,,
3932,0.505111993,0.4053,213.0,1.58,1886.0,5262.0,4.59,0.783,288.59683,46.326038,1,,
3933,0.646745436,1.188,116.0,1.49,2373.0,6325.0,4.409,1.112,294.33847,50.33654,0,,
3934,3.38557445,1.879,122.0,1.63,1476.0,5718.0,4.069,1.48,300.93539,45.596539,1,,
3935,2.754024,4.15,172.0,1.68,1553.0,6419.0,4.321,1.188,290.64301,48.887501,0,,
3936,1.975208831,1.513,76.3,1.59,2064.0,6401.0,4.029,1.744,292.16486,37.275742,0,,
3937,0.960843605,3.22,142.0,19.15,1904.0,5708.0,4.378,1.129,295.55756,46.172241,0,,
3938,4.206109,5.16,120.0,0.91,999.0,5480.0,4.522,0.802,298.47058,41.06625,0,,
3939,0.962590772,1.2569,1020.0,31.51,2026.0,6274.0,4.434,1.062,291.36423,43.385921,0,,
3940,13.3997555,3.534,167.0,1.51,886.0,6401.0,4.389,1.15,287.7627,43.274429,1,,
3941,2.49385348,1.414,46.9,0.59,1251.0,5615.0,4.477,0.85,282.63617,43.3661,1,,
3942,0.776950288,1.288,396.0,1.72,1882.0,5861.0,4.546,0.865,292.67294,38.58997,0,,
3943,5.93725628,3.639,116.0,0.86,891.0,5428.0,4.494,0.799,289.20834,50.61599,0,,
3944,18.22211768,2.044,2320.0,7.45,620.0,5162.0,4.411,0.958,294.36514,46.501759,1,,
3945,4.56383697,2.271,202.0,1.22,980.0,5408.0,4.496,0.861,285.72272,43.00948,1,,
3946,16.5340022,4.063,89.2,1.17,819.0,6052.0,4.285,1.202,288.37024,43.35461,1,,
3947,55.119831,4.703,115.0,1.68,622.0,6297.0,4.155,1.506,294.05481,39.845249,0,,
3948,25.6416117,5.5,126.0,1.76,803.0,6297.0,4.155,1.506,294.05481,39.845249,0,,
3949,1.33258455,5.77,153.0,15.89,1680.0,6039.0,4.493,0.951,295.3027,46.772018,0,,
3950,350.81029,11.29,538.0,2.86,282.0,5841.0,4.321,1.226,292.27774,39.461071,0,,
3951,0.341842017,1.1554,286.0,1.72,2023.0,5016.0,4.601,0.747,285.41061,44.412209,1,,
3952,13.9482197,7.686,119.0,2.53,1063.0,5529.0,3.808,2.346,284.35312,48.740211,1,,
3953,5.67577999,3.554,51.2,1.22,1357.0,6681.0,4.233,1.438,288.56729,41.09013,1,,
3954,0.570953851,0.998,76.1,1.01,2464.0,6238.0,4.396,1.145,292.58865,38.80143,0,,
3955,49.564693,8.54,114.0,1.63,588.0,5907.0,4.212,1.442,300.56241,46.037819,1,,
3956,4.29258258,3.069,370.0,1.87,1161.0,6137.0,4.487,0.963,289.91635,43.507671,0,,
3957,0.960842633,2.6441,2020.0,67.53,2808.0,7381.0,4.186,1.597,295.5596,46.17804,0,,
3958,14.5893928,15.54,421.0,2.39,878.0,5767.0,4.438,1.0,294.74988,49.663441,0,,
3959,5.49548533,2.461,85.8,1.3,1293.0,6157.0,4.159,1.392,281.89731,46.722664,1,,
3960,2.89494709,3.254,45.8,1.16,1919.0,7087.0,4.137,1.684,291.54343,38.048759,1,,
3961,0.980505042,1.4068,427.0,26.35,1904.0,5794.0,4.372,1.059,296.34799,44.501961,0,,
3962,20.4853893,10.229,89.5,3.6,1015.0,4938.0,3.45,3.324,290.62183,51.057301,1,,
3963,3.58273837,1.523,361.0,1.64,1064.0,5448.0,4.517,0.872,296.159,44.56311,1,,
3964,15.604841,4.543,73.4,1.57,1013.0,6254.0,4.019,1.706,298.20261,44.925831,1,,
3965,75.681309,11.62,108.0,1.64,560.0,6297.0,4.155,1.506,294.05481,39.845249,0,,
3966,0.762950224,1.133,187.0,1.0,1651.0,5385.0,4.61,0.731,282.91397,47.970299,1,,
3967,62.060783,28.203,473.0,2.11,400.0,5526.0,4.578,0.784,287.24524,38.68808,0,,
3968,170.995748,3.88,477.0,4.9,463.0,6127.0,3.991,1.983,298.03305,39.883179,1,,
3969,12.4252735,20.756,84.7,2.37,1299.0,6156.0,3.703,2.557,297.66504,40.681992,0,,
3970,39.2820405,3.344,158.0,58.67,823.0,6143.0,3.81,2.136,297.66504,40.681992,0,,
3971,361.5456125,25.28,421.0,2.39,878.0,5767.0,4.438,1.0,287.82489,45.34808,0,,
3972,19.5650801,4.242,61.7,0.97,791.0,6180.0,4.294,1.235,283.72427,46.879112,1,,
3973,355.79978,5.972,172.0,1.87,324.0,6350.0,4.225,1.394,283.72427,46.879112,0,,
3974,410.99389,12.01,550.0,2.09,220.0,5471.0,4.533,0.898,285.75586,44.724998,0,,
3975,2.17823752,2.259,44.0,0.64,1473.0,6052.0,4.422,0.969,288.19992,46.149422,0,,
3976,1.404674486,5.056,156.0,0.86,1126.0,4716.0,4.65,0.609,291.97629,37.668652,0,,
3977,24.9097436,3.856,150.0,2.24,912.0,6596.0,4.037,1.757,297.16177,41.775822,0,,
3978,12.3101351,3.797,264.0,1.51,651.0,5009.0,4.491,0.84,289.85889,48.693851,1,,
3979,2.61576515,2.777,120.0,1.06,1379.0,6088.0,4.446,0.958,292.98834,49.48497,1,,
3980,409.2452,13.06,531.0,2.1,244.0,5910.0,4.466,0.911,289.90698,42.0462,0,,
3981,6.94245216,3.491,161.0,1.34,1003.0,6108.0,4.466,1.03,292.15866,49.63776,1,,
3982,5.53312006,3.486,53.1,1.05,1303.0,6170.0,4.15,1.425,293.68127,41.611969,1,,
3983,200.721168,9.91,823.0,3.32,327.0,5566.0,4.275,1.17,288.90952,51.930561,1,,
3984,9.4061364,4.882,79.5,1.14,981.0,5855.0,4.24,1.268,292.67773,49.66391,1,,
3985,0.935086665,1.12,71.2,1.18,2431.0,6762.0,4.282,1.348,292.77893,40.795631,0,,
3986,1.489457454,3.028,56.3,1.58,2415.0,6316.0,3.908,2.087,284.69278,44.010208,0,,
3987,1.181165291,1.013,370.0,1.52,1398.0,5203.0,4.582,0.747,291.34879,51.256119,0,,
3988,66.373298,8.559,415.0,1.99,471.0,6143.0,4.47,0.976,285.5575,49.33007,1,,
3989,13.61165024,7.617,95.5,1.46,958.0,6170.0,4.192,1.499,289.92145,46.74456,1,,
3990,6.24564633,2.459,212.0,1.06,731.0,4858.0,4.622,0.707,287.96814,46.470612,1,,
3991,0.945829261,1.715,98.2,0.86,1790.0,5959.0,4.546,0.859,292.01379,42.28875,0,,
3992,10.8614163,6.02,64.8,1.01,899.0,6339.0,4.454,1.017,281.95569,44.261532,1,,
3993,0.973160836,0.864,138.0,1.22,1932.0,6108.0,4.466,1.03,294.86813,44.283199,0,,
